0,26,5,2021,1353
12,26,5,2021,1486
0,27,5,2021,1552
11,27,5,2021,1575
17,27,5,2021,1596
23,27,5,2021,1680
5,28,5,2021,1680
11,28,5,2021,1710
17,28,5,2021,1733
23,28,5,2021,1733
5,29,5,2021,1733
12,29,5,2021,1733
18,29,5,2021,1959
0,30,5,2021,2026
6,30,5,2021,2026
17,30,5,2021,2061
9,31,5,2021,2155
12,31,5,2021,2192
12,31,5,2021,2192
17,31,5,2021,2244
15,1,6,2021,2365
21,1,6,2021,2414
22,1,6,2021,2414
22,1,6,2021,2414
22,1,6,2021,2414
